bvals,bvals_corrected,base_sigma,base_snr,base_shannon,base_euler,gauss_sigma,gauss_snr,gauss_shannon,gauss_euler,gauss_psnr,gauss_ssim,gauss_mse,lpca_sigma,lpca_snr,lpca_shannon,lpca_euler,lpca_psnr,lpca_ssim,lpca_mse,mppca_sigma,mppca_snr,mppca_shannon,mppca_euler,mppca_psnr,mppca_ssim,mppca_mse,nlm_sigma,nlm_snr,nlm_shannon,nlm_euler,nlm_psnr,nlm_ssim,nlm_mse,mrtrix_sigma,mrtrix_snr,mrtrix_shannon,mrtrix_euler,mrtrix_psnr,mrtrix_ssim,mrtrix_mse,p2s_sigma,p2s_snr,p2s_shannon,p2s_euler,p2s_psnr,p2s_ssim,p2s_mse
5.0,0,411.84033,0.5168314139969868,8.839991389024682,8.839991389024682,219.14647,0.5393024536551341,8.795909804728279,12,45.68443064398665,0.9951076768157897,29002.156910714286,390.9676,0.5181285614978388,8.685024750450458,162,51.488991526291684,0.9987636314122563,7620.337557142857,402.8218,0.5170111958931607,8.665189695109536,392,57.66979268873143,0.9995973808653296,1836.0905416666667,381.3908,0.46879784571268457,3.4442365975900024,83,46.78895488717124,0.9835375032789544,22489.400239285715,404.54947,0.5173724293708801,19.532531979535847,725,56.05068770113432,0.9994245762868975,2665.6589996267962,383.32858,0.5827019494173574,8.747837956637952,2,46.74538397402907,0.9881230424384528,22716.162402380953
2510.0,2500,95.99741,0.6009473510823252,7.723138489534268,7.723138489534268,43.64958,0.6306053954648418,7.6296339278070695,20,58.72574302782651,0.9995565465517369,1439.7896904761906,47.11104,0.6302304885578316,7.541100204621766,4,54.61545118979488,0.9988682375896921,3709.6099119047617,55.872078,0.624023404858066,7.546032035006773,18,56.60748104316561,0.999281438408638,2344.9050285714284,72.21849,0.47421575776246594,3.0788176819958757,722,56.26739769844876,0.9967012042663504,2535.908576190476,60.475605,0.6234114766120911,19.53150525200611,201,55.46758779271925,0.9990682109775454,3048.6992435985376,50.705154,0.7977982933407258,7.5380640615939924,2,53.04706325213302,0.9966041654586457,5323.129565476191
1495.0,1500,116.61149,0.5689162384859299,7.951308173447212,7.951308173447212,56.170944,0.5877728289044424,7.860510162052602,14,56.89007334030873,0.9993365242364854,2197.1819785714288,76.633125,0.5797716543494494,7.777447165710419,8,54.23171072765439,0.9987955657521072,4052.306530952381,84.019135,0.5770393978215959,7.776124104456967,21,56.45833982175387,0.9992705834874287,2426.8301404761905,93.21862,0.4779712894857312,3.165769429047882,656,55.294322121746866,0.996013329870952,3172.7887,87.49759,0.5775883197784424,19.531574836678708,211,55.2566171700715,0.9990415492931031,3200.454411187027,78.140724,0.7996116340764917,7.8001253518543745,2,50.414410638025984,0.9896116648822066,9759.606295238094
1205.0,1200,128.96269,0.5622853147504395,8.038529643571465,8.038529643571465,63.5502,0.5800895172318858,7.947279173153435,22,55.96109060571742,0.9991910067918209,2721.224057142857,93.887276,0.5702321737943757,7.8648397770692435,6,54.092074319699215,0.9987759641969954,4184.7154297619045,100.67818,0.5679633535996144,7.862643258328513,20,56.4185319730925,0.9992745998563509,2449.1769583333335,105.15737,0.4800842951029603,3.201881610990429,653,54.61105404448876,0.9954970441032753,3713.3677202380954,103.87772,0.5686029195785522,19.53178297130673,226,55.199875396963364,0.9990435114718189,3242.5435863103276,96.07995,0.7848304562926911,7.896187895944195,2,49.69228089336013,0.9869336964639613,11525.115142857143
1005.0,1000,134.82465,0.5608110998450754,8.089936355307564,8.089936355307564,66.41722,0.5752642337897592,7.994013406759607,15,55.5772649694994,0.9991238493751212,2972.671129761905,100.50089,0.5668901260516226,7.912888115791398,3,53.932227591809585,0.9987320043992808,4341.607942857143,107.62024,0.5650457679230575,7.909153616546277,22,56.41881391254823,0.9992751767538257,2449.0179654761905,109.813354,0.48721814850336936,3.2363177943608066,444,54.25685560301883,0.9952694932377028,4028.9121892857142,111.06251,0.5654947757720947,19.53092034330071,248,55.143639839088294,0.999032633391359,3284.803375969288,102.891235,0.5750661305126828,7.9374043900123,2,53.10263010695974,0.9984385387984371,5255.455360714286
2500.0,2500,98.305336,0.5807349752363696,7.750474723373574,7.750474723373574,45.16997,0.6070745558126248,7.664991858845762,22,58.50754397242916,0.9995356286023315,1513.9759107142856,50.42304,0.6048940059320985,7.582370940047758,6,54.5546884370054,0.998857481138342,3761.8763678571427,59.253056,0.5994130785964886,7.581914264464357,8,56.60994233069114,0.9992841727954382,2343.5764714285715,75.41725,0.4601272502359279,3.086847022634731,608,56.255265005422956,0.9966030495803406,2543.002936904762,63.791325,0.5991349220275879,19.531248599654884,255,55.470153553060264,0.9990717902963584,3046.8986401483767,54.600056,0.8041634694164508,7.5843584057231395,2,52.44640731155853,0.9952051550610815,6112.693654761904
1505.0,1500,119.22857,0.5684181658176594,7.95248032513149,7.95248032513149,57.352303,0.58744347688467,7.858278173198283,22,56.7106670653039,0.9993089041194326,2289.8480047619046,80.22023,0.5787236360818886,7.769871888762175,3,54.27591563858017,0.9988063498275392,4011.269103571429,87.27419,0.5762614693085651,7.772071989041039,24,56.415722023219494,0.9992643690599121,2450.762125,95.43408,0.4774582849270262,3.142086479434006,570,55.08102571520901,0.9958545394871035,3332.504854761905,90.409645,0.576898455619812,19.532066258092414,224,55.23946613044088,0.9990389050683358,3213.1185487285875,80.898315,0.5785858269110516,7.787061115122354,1,53.657783976832846,0.9986092942762733,4624.8213857142855
700.0,700,150.48213,0.5574932380526743,8.215853513643717,8.215853513643717,75.99413,0.5709180954041745,8.128644800574829,24,54.55545306765253,0.998926662337907,3761.2141,117.61705,0.5618705512603205,8.045139673258184,11,53.67076300048308,0.9986905553468662,4611.020597619047,125.41669,0.5602557091213936,8.040134271517415,57,56.41593625179374,0.9992916577463281,2450.641236904762,124.77566,0.492960486961259,3.3315396435418774,384,53.4964937176057,0.9946398164562116,4799.80938452381,128.70987,0.5606697797775269,19.53179743245251,289,55.100838105626224,0.9990465071299786,3317.336687326875,122.69009,0.6234361526554851,8.074734501600352,2,51.918368577983216,0.996423870186666,6902.978241666667
2495.0,2500,97.19964,0.5861624871275815,7.747989122182677,7.747989122182677,44.808296,0.6137570704328715,7.661306798395085,22,58.5953615502453,0.9995443905008301,1483.6696309523809,49.796753,0.6114529836738285,7.577356395271173,4,54.61818579421143,0.9988745873324093,3707.274832142857,58.41663,0.6057791512401642,7.578261261535277,8,56.63676048279436,0.999287662120484,2329.149225,74.39086,0.46429247624742187,3.1056285750015684,735,56.327631418796436,0.9966830180651199,2500.9800095238097,62.937473,0.6055551171302795,19.531490919744193,189,55.50774048215559,0.9990790797134538,3020.6423991886036,54.32485,0.6806881069927171,7.571119708045248,2,53.7100338171514,0.9982713000759234,4569.513666666667
1205.0,1200,128.258,0.5606098227931926,8.032958478106078,8.032958478106078,62.596794,0.5763212577849662,7.938484218942725,19,56.039085494768855,0.9992040449439683,2672.7898464285713,91.99184,0.5679531914202286,7.853720060046575,2,54.06653663121339,0.9987608910564935,4209.395177380952,99.47298,0.5659093499050152,7.852687649244139,25,56.42773239807897,0.9992723270872915,2443.9939273809523,103.96344,0.48082741367911647,3.188164510173683,529,54.63326906274362,0.9954986908848208,3694.4216107142856,102.767654,0.5664652585983276,19.531037955190623,251,55.18968115374292,0.9990363086918812,3250.163785331153,93.870544,0.658450795740959,7.876558836895073,2,52.37429425941655,0.9963070350536165,6215.040117857143
