bvals,bvals_corrected,base_sigma,base_snr,base_shannon,base_euler,gauss_sigma,gauss_snr,gauss_shannon,gauss_euler,gauss_psnr,gauss_ssim,gauss_mse,lpca_sigma,lpca_snr,lpca_shannon,lpca_euler,lpca_psnr,lpca_ssim,lpca_mse,mppca_sigma,mppca_snr,mppca_shannon,mppca_euler,mppca_psnr,mppca_ssim,mppca_mse,nlm_sigma,nlm_snr,nlm_shannon,nlm_euler,nlm_psnr,nlm_ssim,nlm_mse,mrtrix_sigma,mrtrix_snr,mrtrix_shannon,mrtrix_euler,mrtrix_psnr,mrtrix_ssim,mrtrix_mse,p2s_sigma,p2s_snr,p2s_shannon,p2s_euler,p2s_psnr,p2s_ssim,p2s_mse
5.0,0,465.91278,0.506722801311339,9.10619548029112,9.10619548029112,249.08176,0.5340667685901342,9.096746661437049,16,44.60237142773951,0.9942700992487151,37207.99083333334,447.0348,0.5082563730857323,8.981716835782573,177,50.63166130055809,0.99866699491645,9283.403604761905,459.48996,0.5068206562397922,8.955789632765818,455,58.98226925088984,0.9997112792440436,1357.2080821428572,437.94232,0.44680992933521824,3.5691613829626396,126,45.378825493232924,0.9764129925580113,31116.50512738095,461.62537,0.5070450305938721,19.534140382690644,940,56.908449584129855,0.9995417228483541,2187.904713333307,439.2605,0.8486434175349407,9.106370092895332,2,36.92596590928708,0.8102431636455657,217909.8046452381
2510.0,2500,93.561905,0.6206082899092752,7.777152465392486,7.777152465392486,41.848244,0.6531748186190601,7.694509565505152,28,58.98924211042867,0.9995793819264203,1355.0307511904762,41.196674,0.656814994909826,7.60407112178149,2,54.553975161511374,0.998838892630469,3762.4942607142857,50.29838,0.649497830204837,7.604852954879262,9,56.51408761454998,0.9992626836705002,2395.8774547619046,68.92666,0.4754891211010557,3.1487737460986924,768,55.98518206036423,0.9963410440467734,2706.170504761905,55.544266,0.6484709978103638,19.53089658032454,255,55.37038238866349,0.9990413692844494,3117.705746216866,44.911858,0.6977778998711472,7.601950896631303,2,53.83034924407901,0.9985127352922206,4444.658907142857
1495.0,1500,110.32262,0.583171272696487,8.005519723398669,8.005519723398669,52.55279,0.6040370670491393,7.928747465216214,15,57.407075660777984,0.9994042955349882,1950.5891142857142,67.31495,0.5975899930339911,7.843376992036856,6,54.21638879217112,0.9987688503963417,4066.6283416666665,75.24466,0.5940354019693753,7.840239202233087,11,56.4217849290888,0.9992587107757659,2447.3431607142857,86.87254,0.47547991668162476,3.220232271659589,835,55.12345151240767,0.9956106141003535,3300.1084416666667,79.357254,0.5944012999534607,19.531973307854276,245,55.1874301725484,0.9990162519052875,3251.848806480726,69.51916,0.7199774007108442,7.886964271807418,2,52.4057102783533,0.99622040850197,6170.243944047619
1200.0,1200,121.80294,0.5790329377609814,8.101212034205432,8.101212034205432,59.369152,0.5993003591735648,8.02005456271215,28,56.4859511535252,0.9992731212544574,2411.449919047619,83.14429,0.5898117261769211,7.939346064222214,2,54.08096012894417,0.9987456053407823,4195.438404761905,90.89763,0.5868344637539342,7.935506240298854,16,56.40707719839436,0.9992643456750185,2455.6453345238097,98.020874,0.4814214836684405,3.3064199757176187,701,54.49833447445717,0.9951240106696211,3811.008477380952,94.53871,0.5872563719749451,19.532576143524004,294,55.13044948831294,0.9990147054681774,3294.795115326264,85.56467,0.7276567844066858,7.983713710497144,2,51.76857588725766,0.9946528526121203,7145.222770238095
1005.0,1000,127.49596,0.5760010892982275,8.17568669027409,8.17568669027409,62.3172,0.5923403076996333,8.091095785523791,22,56.087387378507444,0.999208828495835,2643.227989285714,89.27427,0.584368912912241,8.014117975221154,8,53.810039993873,0.9986672637435194,4465.492485714286,97.60407,0.5817998945637236,8.005732323251891,25,56.41758419632737,0.9992683382088038,2449.7115095238096,102.17414,0.489322435401076,3.3782986785298164,496,54.175835582923824,0.9949083075426608,4104.779228571429,101.53413,0.5820359587669373,19.53183197953585,337,55.07847260269362,0.9990064721338928,3334.4645299586773,93.759575,0.6970761235933877,8.050590672182855,2,51.58123333631125,0.9948772395552452,7460.192408333333
2500.0,2500,93.95165,0.6057653126554498,7.789355111476113,7.789355111476113,42.373894,0.6362232635796075,7.716492768748147,26,58.944661398266554,0.9995766522383082,1369.0118976190477,42.670776,0.6380382391411371,7.63065233415086,3,54.58697503021387,0.9988542847337955,3734.013289285714,51.821793,0.6311500667785754,7.628717405148633,6,56.576223813447086,0.9992745958393834,2361.8427595238095,70.13329,0.4632237101367508,3.1500369038568086,720,55.98213331094626,0.9962455432041618,2708.070904761905,56.82138,0.6305080652236938,19.531375198300758,257,55.415083251776814,0.9990526441636495,3085.7805485522526,47.729687,1.056396431978919,7.640676932904978,2,50.112782527710785,0.9867478922864856,10461.527704761906
1505.0,1500,112.81022,0.5852621140824702,8.007897867802876,8.007897867802876,53.596996,0.6071561534532616,7.926438681491803,19,57.224790545352356,0.9993794430321897,2034.203080952381,70.13808,0.5994649367658865,7.840671843120056,2,54.227212928774364,0.9987743641600564,4056.5055023809523,77.733635,0.596180822791358,7.838662277531488,17,56.34929112064874,0.9992467220170096,2488.5378476190476,88.73849,0.4765454621006184,3.2300155293186954,749,54.9429745299636,0.9954770113413478,3440.138354761905,81.38558,0.5966936349868774,19.531817110220377,230,55.12619947113404,0.9990029654772302,3298.0209886254365,71.83065,0.6928452304285233,7.870608216746407,2,52.93515181000237,0.9972361583112358,5462.081566666667
700.0,700,142.10973,0.576576715486254,8.319105111339,8.319105111339,71.20439,0.5919119461963235,8.2420042118404,24,55.07834334221115,0.9990296937321645,3334.5637761904763,104.64666,0.5828245595366238,8.162692869957816,3,53.502792863058026,0.9986012316150611,4792.85263452381,114.337,0.5804699688058664,8.153703328078983,33,56.407982765794564,0.9992796051566953,2455.13335,116.125786,0.5007774825767186,3.519465833056353,452,53.426108642756375,0.9942991507746174,4878.232530952381,118.08847,0.580787181854248,19.532604084803747,352,54.984570543242,0.9990041387971287,3407.3465616348885,110.69186,0.6531295268722974,8.184224683537671,2,51.61095073288456,0.9962004257840646,7409.318927380952
2495.0,2500,93.29924,0.6085168460730627,7.786884699261061,7.786884699261061,41.97459,0.6391249254357194,7.712086322836554,19,59.01555492878099,0.9995826013243566,1346.8457785714286,42.013306,0.6405636301292531,7.625443875092097,1,54.70103379722494,0.9988811068817166,3637.223451190476,50.777428,0.6343233555395662,7.624376449869892,10,56.58632749282329,0.9992759841345096,2356.354417857143,69.28242,0.4666319272561451,3.1625185917809033,801,56.08985398945961,0.9963629008793301,2641.7271726190475,55.629078,0.6335620284080505,19.53150884670851,213,55.43798259066648,0.999057369762127,3069.552765005069,46.417965,0.6372495180620622,7.626906782703573,2,53.93320630332088,0.9986200089146666,4340.629642857143
1200.0,1200,120.968666,0.5771160123075779,8.112428620320271,8.112428620320271,58.56619,0.5952174419960164,8.033415359842225,18,56.56802106462984,0.9992857704906385,2366.307911904762,81.63485,0.5872834033084063,7.951865396659094,3,54.04647460863802,0.9987323343725938,4228.885255952381,89.54237,0.5844926084383795,7.9468186105626435,13,56.39939017886203,0.999261278799364,2459.9956797619047,96.64006,0.4820036311228189,3.3423675020106085,610,54.49431454181709,0.9951085100982782,3814.5376702380954,93.29032,0.5849123597145081,19.532131757556723,283,55.10957531585084,0.9990077914205693,3310.6695217859847,84.70048,0.8916190562086365,7.996557563252795,2,48.221826046219704,0.9790996560021522,16169.282828571428
