bvals,bvals_corrected,base_sigma,base_snr,base_shannon,base_euler,gauss_sigma,gauss_snr,gauss_shannon,gauss_euler,gauss_psnr,gauss_ssim,gauss_mse,lpca_sigma,lpca_snr,lpca_shannon,lpca_euler,lpca_psnr,lpca_ssim,lpca_mse,mppca_sigma,mppca_snr,mppca_shannon,mppca_euler,mppca_psnr,mppca_ssim,mppca_mse,nlm_sigma,nlm_snr,nlm_shannon,nlm_euler,nlm_psnr,nlm_ssim,nlm_mse,mrtrix_sigma,mrtrix_snr,mrtrix_shannon,mrtrix_euler,mrtrix_psnr,mrtrix_ssim,mrtrix_mse,p2s_sigma,p2s_snr,p2s_shannon,p2s_euler,p2s_psnr,p2s_ssim,p2s_mse
5.0,0,479.47336,0.5830493214653005,9.52808739999302,9.52808739999302,257.7578,0.612172984972398,9.535374082112284,12,44.340545146379725,0.9938993574144473,39520.173964285714,454.92758,0.5849645777869624,9.43228152993013,216,50.04138244726174,0.998348290070261,10634.9418,469.15775,0.5834087218649875,9.406125313914096,525,56.33283922733361,0.9994545477120073,2497.982776190476,440.86444,0.5230897550979084,4.21596751676284,116,44.459667832077,0.9735004746950672,38450.906154761906,471.71213,0.5836133360862732,19.534366258092426,963,54.64851241164155,0.9992146674000191,3681.477250489191,450.37857,0.5927612284753199,9.495032167049487,2,46.346198999976934,0.9964903353542689,24903.10285357143
2510.0,2500,110.140594,0.6621025690127272,8.146334062203444,8.146334062203444,49.708557,0.6971562929995588,8.072143192261517,10,57.556140496733704,0.9994225419215352,1884.774132142857,49.076416,0.6980473100365016,7.987013816367301,5,53.201602739719426,0.9984358883354401,5137.041666666667,59.694748,0.690837306571184,7.98734856316289,21,55.110135092307914,0.9989884718704074,3310.242826190476,78.13001,0.5321334683399892,3.556420611426544,719,54.618227760773586,0.9955151006962648,3707.2390083333335,65.67622,0.6892420053482056,19.532444292467453,254,54.01397509029489,0.9987034176166095,4260.649937371551,54.47169,0.707928278977824,7.993039056335213,2,52.54527892682283,0.9981401448685965,5975.104010714285
1495.0,1500,130.38474,0.6355167502635434,8.402425739064999,8.402425739064999,62.586903,0.6588408235510996,8.33649366436274,18,55.936060376028955,0.9991761164879115,2736.952905952381,78.76314,0.6509973588906594,8.25378051635564,18,52.680705025404855,0.9982772227202928,5791.657347619048,88.42124,0.647252756515855,8.251384353037317,29,54.92567903391499,0.9989647611945122,3453.8657988095238,98.161446,0.5374473074631053,3.6954929478581766,690,53.622737238759115,0.994578806148759,4662.293808333333,93.20887,0.6473068594932556,19.53326095913411,316,53.7099969808646,0.9986368806371001,4569.552424845002,81.242065,0.7937589700464951,8.30395362940939,2,50.52011929655155,0.9936935858065995,9524.922103571429
1205.0,1200,141.04709,0.6388648050655706,8.505639644796304,8.505639644796304,68.7946,0.6607157958483391,8.435766574106712,13,55.21655713539795,0.9990405798103781,3230.1125023809523,94.3015,0.6505093574581879,8.358019629482172,8,52.66170741861827,0.9982922136720065,5817.047638095238,103.09434,0.6474937049229513,8.35583110382903,26,54.9215880809395,0.9989738250761377,3457.120792857143,108.3143,0.5483837303761488,3.805884318235184,666,53.028093639024185,0.9939817926219685,5346.431395238095,107.238625,0.647679328918457,19.532681173955524,294,53.70198442736671,0.9986494881923579,4577.990841871052,97.16955,0.6800252792090663,8.394772944175362,2,51.8383429928156,0.9977329489161586,7031.355611904762
1005.0,1000,147.34935,0.6408566933357489,8.590650955449005,8.590650955449005,72.22726,0.6590247683804262,8.52027353361779,14,54.826707225995214,0.9989587874448976,3533.4800178571427,102.3149,0.6500720833140008,8.44946271757733,14,52.469881461845574,0.9982199907695372,6079.742926190476,111.69392,0.6474028650313555,8.439297730129022,39,54.930952850988426,0.9989784000522572,3449.6741726190476,112.93715,0.5596302860705676,3.928798947105009,478,52.715156769056236,0.9937392417949149,5745.894998809524,116.29776,0.6475398540496826,19.532335259163833,346,53.64482395276455,0.9986359914732098,4638.6431863265025,105.73687,0.7108257668430522,8.481033155191078,2,51.1614823623566,0.9965148203548441,8217.224002380952
2500.0,2500,111.79532,0.647178419833712,8.16942383874314,8.16942383874314,51.124027,0.6809423843512333,8.104060799727034,9,57.405831661544234,0.9994048238659794,1951.1479238095237,53.05807,0.6795753023495432,8.027508409089684,3,53.182336028311646,0.9984358376736432,5159.881875,63.483093,0.6726552684066203,8.02166780442377,15,55.13770688460876,0.9989976901323081,3289.293855952381,80.097824,0.51935887432238,3.5753332766299946,599,54.54848394005501,0.9953380662791739,3767.254569047619,69.10874,0.6717219948768616,19.532771650146003,280,54.007724697794586,0.9987052388012775,4266.786305269219,58.522564,0.9926946541440671,8.038344245258491,2,49.82410672154945,0.9886560266832979,11180.53769404762
1505.0,1500,131.80315,0.6419296526851003,8.405024636890033,8.405024636890033,62.864105,0.6662714422028363,8.335255010294029,11,55.86672808821965,0.9991624015169416,2780.997211904762,81.04135,0.6573470967960109,8.256302038981051,3,52.81083393390696,0.9983269689784309,5620.694345238096,90.21464,0.6539359110507114,8.254208088309552,27,54.895725246205586,0.9989557146278971,3477.7698464285713,98.83614,0.5417943654556662,3.713036749175034,636,53.48320809247741,0.9944357753870176,4814.515098809524,94.45635,0.654181957244873,19.53317937660434,263,53.712438235561066,0.9986361129025653,4566.984511361517,82.90077,0.6584897108240916,8.27814821659458,1,52.152942108999326,0.9980285979606296,6540.021128571429
705.0,700,162.49966,0.6429983558375403,8.733586635350575,8.733586635350575,81.44654,0.6595501074050028,8.669942362314151,13,53.91503218425346,0.9987545259769891,4358.832133333333,118.75866,0.6496918431039823,8.589829117029742,6,52.20767826838342,0.9981581490823992,6458.111448809524,129.3897,0.6474175382458804,8.584926760728422,44,54.893966617947896,0.9989887813944575,3479.1784166666666,127.41092,0.5716770597631163,4.07120162260861,406,52.01822588424106,0.9930552666540197,6746.068921428571,133.33676,0.6475988626480103,19.532699906500167,381,53.58322086780018,0.9986445293699129,4704.909515302237,124.63989,0.6485445088382731,8.635071974631778,2,51.204733747443186,0.9976503503341433,8135.794822619047
2495.0,2500,111.606865,0.6486844511301076,8.164162180072617,8.164162180072617,51.039352,0.6833897694721305,8.097701361082905,12,57.424011579967555,0.9994070226009516,1942.9973321428572,52.16059,0.6815983704225345,8.01722525661073,7,53.20750073585211,0.9984455554925072,5130.069971428571,62.514694,0.6749156103535259,8.015668652650529,21,55.122724443751814,0.998993337452501,3300.6609714285714,79.6406,0.520540195183067,3.5695689284562606,621,54.60971409229004,0.9954162605557962,3714.5136023809523,68.13989,0.6736979484558105,19.532842133494192,246,54.008460547549845,0.9987048903438872,4266.063420725546,57.29311,0.8214489580811465,8.024222052553311,2,51.82489264444595,0.9962948284223029,7053.165878571429
1200.0,1200,141.15274,0.6371885741924836,8.51670711631746,8.51670711631746,68.42478,0.6573412928945418,8.448776590529187,23,55.2321848483317,0.9990429587165621,3218.5101083333334,93.950485,0.6483830630587325,8.372058683068532,5,52.607660262113484,0.998267372935849,5889.892063095238,103.32511,0.6453889307313635,8.367050047553874,24,54.9472177780535,0.9989771036631869,3436.778829761905,107.51232,0.5484806032191664,3.826297726732182,650,53.00918574059356,0.9939141206131807,5369.758921428572,107.70743,0.6455897688865662,19.532784091961457,303,53.69262607375964,0.9986433517596701,4587.866318396868,97.36753,0.7570839508264862,8.415500043818428,2,50.704442026669945,0.9945380136609917,9129.125125
