bvals,bvals_corrected,base_sigma,base_snr,base_shannon,base_euler,gauss_sigma,gauss_snr,gauss_shannon,gauss_euler,gauss_psnr,gauss_ssim,gauss_mse,lpca_sigma,lpca_snr,lpca_shannon,lpca_euler,lpca_psnr,lpca_ssim,lpca_mse,mppca_sigma,mppca_snr,mppca_shannon,mppca_euler,mppca_psnr,mppca_ssim,mppca_mse,nlm_sigma,nlm_snr,nlm_shannon,nlm_euler,nlm_psnr,nlm_ssim,nlm_mse,mrtrix_sigma,mrtrix_snr,mrtrix_shannon,mrtrix_euler,mrtrix_psnr,mrtrix_ssim,mrtrix_mse,p2s_sigma,p2s_snr,p2s_shannon,p2s_euler,p2s_psnr,p2s_ssim,p2s_mse
5.0,0,495.77054,0.512817055328596,9.010110171572828,9.010110171572828,263.0546,0.5367132522441925,8.99200704697784,23,44.08550538709658,0.993736129672692,41910.49821428571,476.88257,0.5139342047487948,8.88172947175173,196,50.8620025880218,0.9986413354908412,8803.859508333333,488.2735,0.5129409607576582,8.861611050148081,612,57.7761246832634,0.9996377550125863,1791.681848809524,462.35428,0.46544131805176664,3.546279323963601,74,45.421737542284774,0.9798497090290262,30810.561142857143,490.46738,0.5131610035896301,19.53262352829215,842,55.92921921275554,0.9994535555916575,2741.2676503349776,469.8171,0.5782955232196029,8.949012105010302,3,45.340951740290194,0.9849429311495481,31389.051186904762
2510.0,2500,103.89847,0.5911186412010819,7.845379714359218,7.845379714359218,47.7456,0.6175021469883634,7.765619061014731,20,58.01175426921709,0.9994767740114163,1697.0628845238095,54.38174,0.6151166258547536,7.684868266476222,13,54.12802481156912,0.9987273996749002,4150.217727380952,63.013817,0.6099127834097753,7.682377786355071,24,56.122836090036756,0.9991966853695846,2621.7408035714284,80.48707,0.47313513881076175,3.1676866501151895,672,55.766046842422064,0.9962670269459896,2846.2213892857144,67.79361,0.6093286275863647,19.530109464556993,235,54.983269043041425,0.9989569454719595,3408.3678333704806,58.85014,0.6553334196175136,7.697231349490842,2,53.38008625887856,0.9983349915552553,4930.2022595238095
1500.0,1500,128.52808,0.5616166217779842,8.066210101777646,8.066210101777646,63.093872,0.5808039137133704,7.992123826984661,25,55.99862426249766,0.9991922693462598,2697.8073654761906,89.19992,0.5711520742579541,7.9101913408861195,9,53.73593688510691,0.9986511309653946,4542.340367857143,96.83287,0.5685387960435854,7.907156220162707,46,56.019880148649975,0.999198740565817,2684.6356154761907,105.2317,0.47456080694015385,3.223884400372785,672,54.64646183286676,0.9953377503054769,3683.215919047619,100.32118,0.5690412521362305,19.531405017726645,272,54.83213275915109,0.998948861610651,3529.068485166625,90.7482,0.6358877150800614,7.959312465622869,2,52.5665196498977,0.9974239005819586,5945.9519773809525
1205.0,1200,142.80968,0.559199147754143,8.143057470576382,8.143057470576382,70.94104,0.577563277436476,8.063907594074777,16,55.061987724871,0.9990151018240792,3347.145486904762,108.56421,0.5662966246390612,7.98502324280275,8,53.649884867682815,0.9986423413661907,4633.240836904762,115.17565,0.5642793079093767,7.982184506303276,55,56.01474296759097,0.9992087273399676,2687.8130952380952,118.25289,0.480297442402473,3.258474976331513,610,53.96575635337008,0.9948149954278168,4308.218555952381,118.4221,0.5647112131118774,19.531141584140325,255,54.76892552639978,0.9989490180119971,3580.8061409134148,110.68074,0.5775794827688054,8.017347213234752,2,52.89591995354502,0.9983484182731487,5511.6466452380955
1005.0,1000,149.38211,0.5579197230573821,8.210807869951905,8.210807869951905,74.40406,0.5726322511466891,8.130183017773534,17,54.66130439724536,0.9989329539295082,3670.6495476190476,116.04172,0.5632526332825053,8.053935188494165,19,53.45063214469774,0.9985850796772398,4850.764022619048,123.011375,0.5615757053959113,8.046496012343821,62,56.05029587722761,0.9992183856280329,2665.8995083333334,123.73188,0.48775139316345834,3.3254267884090605,455,53.53547154948548,0.9944939248142572,4756.923939285714,126.65836,0.5618366003036499,19.53078030952725,264,54.74468317882354,0.9989482855907447,3600.850115951691,120.25012,0.8165981685165239,8.098111627241515,2,46.97677784434238,0.9724666755605099,21537.51425238095
2500.0,2500,105.37317,0.5812882590283359,7.8518947535618295,7.8518947535618295,48.915913,0.6082784539965393,7.778923091213492,25,57.87671054902147,0.9994620722039684,1750.6620095238095,57.212616,0.6040466669521367,7.704184960984263,6,54.13739040204028,0.9987338988255732,4141.277397619047,66.15076,0.5987871390673875,7.698286304209816,22,56.183390570573444,0.9992089910635403,2585.439057142857,82.2206,0.463669256925272,3.165159834387134,721,55.74862321028644,0.9961817299603867,2857.663194047619,70.67381,0.5984780788421631,19.530807982280226,270,55.04413703353158,0.9989733266968601,3360.931483260075,61.849815,0.7646030551488311,7.701714085724628,2,52.415306626086945,0.9959039388345753,6156.624973809524
1505.0,1500,129.95647,0.5656148639399043,8.059865321822743,8.059865321822743,63.027225,0.5846851704158293,7.980881876756321,19,55.94235462497899,0.9991798144412257,2732.989101190476,91.15022,0.5749196701590279,7.90193628268415,6,53.82963861243293,0.998672924998273,4445.386241666667,98.070854,0.5727201401369425,7.899624107014774,38,55.97005480014141,0.9991869728201326,2715.613020238095,105.380844,0.4782739804803344,3.2233761550488857,586,54.49503650500554,0.9952531840814515,3813.9036011904764,101.5046,0.573160707950592,19.530823259765388,257,54.78561576479636,0.9989346425379848,3567.071263307623,91.967804,0.5752084625134343,7.922654548932083,1,53.18353919837499,0.9984469933449871,5158.452578571429
705.0,700,169.33186,0.5553776237031972,8.33749767700002,8.33749767700002,86.4352,0.5696707677577815,8.266836638948826,21,53.51351623336795,0.9986668773902966,4781.032973809523,137.83145,0.5593582200545306,8.185520289899952,8,53.19189812540786,0.9985446462232171,5148.533580952381,145.82094,0.5577940975612445,8.178595119443237,90,56.06673708220641,0.9992427780221623,2655.826219047619,142.34749,0.49409352647903015,3.4314919354356332,366,52.79049268941263,0.993896531016502,5647.08199047619,149.13011,0.5581241846084595,19.531425010568935,340,54.705821698643646,0.99896986083174,3633.2157853945373,143.32988,0.6040476178973072,8.218340410712413,2,51.81652354887133,0.9969735854358401,7066.770825
2495.0,2500,104.33816,0.5798558420056005,7.85077104623933,7.85077104623933,48.688187,0.6068501277867259,7.778722157031046,22,57.95284658792124,0.9994713594440197,1720.2386595238095,56.21857,0.6023886795671411,7.700629079720574,9,54.173932382466475,0.9987445710665234,4106.5784523809525,64.77475,0.597307647106392,7.6970027817517055,29,56.1981503860961,0.9992113761003711,2576.667167857143,81.7667,0.4619995900645602,3.1661354142351885,726,55.820618474468716,0.996228795733701,2810.6807214285714,69.420784,0.5970041155815125,19.530900617443937,265,55.06155709697816,0.9989770110241795,3347.4773920361285,60.774803,0.6865896148678157,7.700044115275183,2,53.13623596619577,0.9978066059126455,5214.945398809524
1200.0,1200,141.02014,0.5588639024169841,8.149016494837051,8.149016494837051,69.53184,0.5751826555825578,8.069246462497597,20,55.18888351226532,0.9990412335189839,3250.7607773809523,105.52982,0.5655338089815791,7.989650231802979,11,53.62009309178319,0.9986281898030525,4665.133251190477,112.711395,0.5636535525725632,7.9856418212146245,39,56.00970516637684,0.9992046465025384,2690.9327583333334,116.11354,0.4819815836549674,3.2799714351479117,507,53.9592658413789,0.9948002672031275,4314.661983333333,116.09145,0.5640327334403992,19.530974648946884,247,54.74921915038949,0.9989401143161707,3597.091185609521,108.48955,0.6679047386780509,8.040525837146708,3,51.535477513279645,0.9949077548520516,7539.20601547619
