bvals,bvals_corrected,base_sigma,base_snr,base_shannon,base_euler,gauss_sigma,gauss_snr,gauss_shannon,gauss_euler,gauss_psnr,gauss_ssim,gauss_mse,lpca_sigma,lpca_snr,lpca_shannon,lpca_euler,lpca_psnr,lpca_ssim,lpca_mse,mppca_sigma,mppca_snr,mppca_shannon,mppca_euler,mppca_psnr,mppca_ssim,mppca_mse,nlm_sigma,nlm_snr,nlm_shannon,nlm_euler,nlm_psnr,nlm_ssim,nlm_mse,mrtrix_sigma,mrtrix_snr,mrtrix_shannon,mrtrix_euler,mrtrix_psnr,mrtrix_ssim,mrtrix_mse,p2s_sigma,p2s_snr,p2s_shannon,p2s_euler,p2s_psnr,p2s_ssim,p2s_mse
5.0,0,535.89935,0.5426025464355771,9.430652773182183,9.430652773182183,288.81662,0.5697395789342123,9.426299407044763,32,49.386215878847004,0.9932840969155251,49468.07603452381,513.58154,0.5438333401188148,9.324509928501286,418,56.0295161474353,0.9984842572600773,10715.069511904761,526.3021,0.5428859019467877,9.3079809633362,666,61.99621405732834,0.9994676184109335,2712.2217964285715,496.5733,0.48804592801006186,3.926065451549167,88,50.123539152950386,0.9718340739870754,41743.86836309524,529.0123,0.5430226922035217,19.53507555992281,997,60.37015519200715,0.9992366016913653,3943.947165344685,506.0924,0.5956585466108107,9.376375265508731,2,51.284815298421535,0.9886460274479612,31949.574428571428
2510.0,2500,115.167244,0.6349152573251317,8.092921339634154,8.092921339634154,52.118298,0.6684678219858251,8.022433248125987,21,63.18236128028492,0.9993660615625546,2064.003738095238,55.262867,0.6675598100520695,7.938570340266751,12,59.000815808022075,0.9983488148764892,5405.862894047619,64.3061,0.6617798717723923,7.9463016141466065,8,60.73182384410069,0.9988910589774561,3628.809945238095,85.38189,0.5062385100229418,3.3717570078029566,737,60.43078091114918,0.9951971986021403,3889.2737857142856,70.63147,0.660049319267273,19.533204714952568,231,59.74171597647224,0.9986101814428479,4558.007231595177,60.273304,0.6616751171407445,7.931928302671683,2,58.367243993966184,0.99804220182145,6254.926461904762
1495.0,1500,138.74957,0.606004621442602,8.349439990730309,8.349439990730309,66.868126,0.627410649123793,8.28431104502165,26,61.406615423916186,0.9990699481854699,3106.598048809524,89.79348,0.6183295267649092,8.20891601997854,6,58.60057313491626,0.9982434678219974,5927.742013095238,97.145546,0.615892240767722,8.20902118592248,11,60.49913881021779,0.99886075466567,3828.535923809524,109.11572,0.5130940501068668,3.4949561009229346,748,59.448311515057085,0.9942327694011236,4876.581154761905,101.790794,0.6160158514976501,19.533199953047806,281,59.44295744775843,0.9985512334501934,4882.596806715207,91.573166,0.6802113285037955,8.241970175221304,2,57.49853147852235,0.9969625685407649,7640.001778571429
1200.0,1200,151.60088,0.6048623042430684,8.451862358584725,8.451862358584725,74.4458,0.6251796355894818,8.384598655611539,26,60.59134996691754,0.9988960062406016,3748.1038095238096,107.78454,0.6141147180019799,8.310326288850936,3,58.516511316295905,0.9982385660573647,6043.596707142857,114.61741,0.6121047287312303,8.3111057364577,16,60.48489866689224,0.9988734007180708,3841.1099678571427,120.78064,0.5201147387470614,3.5876122894108806,663,58.857137788681015,0.9936306199724454,5587.696752380953,118.823494,0.612359881401062,19.533279376604337,249,59.41326632548211,0.9985627024365945,4916.091697564501,110.22887,0.6164107702078306,8.337226194395262,2,57.81364977597946,0.9979128141317012,7105.287083333334
1005.0,1000,158.62343,0.6055083884330504,8.519547184139018,8.519547184139018,78.20511,0.6223685313885305,8.448612204897547,23,60.188723732524785,0.9988010397801831,4112.200052380952,116.484276,0.6126142681290011,8.380985078053257,13,58.39438643383342,0.9981950609904061,6215.956465476191,123.54238,0.610946974541927,8.378084988049538,33,60.50449369277898,0.9988820854490019,3823.8182202380954,125.907814,0.529261351214237,3.6537906999812604,510,58.49086547643231,0.9932328940213002,6079.3907714285715,127.91013,0.6110779643058777,19.533046626872192,307,59.36585812134755,0.9985531903268454,4970.050429430289,119.14476,0.6215213252293538,8.412574145961614,2,57.570119541679865,0.9977790529599687,7515.098086904762
2500.0,2500,117.49882,0.6147217733498332,8.125356947715675,8.125356947715675,53.951984,0.6441823611815048,8.064381016211636,29,62.984635362684365,0.9993401293753299,2160.145830952381,60.070213,0.6410488696150414,7.990548659354039,7,58.99244707128342,0.9983572086763453,5416.289888095238,68.781296,0.6360128726051353,7.9915411785943515,13,60.754151021980334,0.998902357872173,3610.202023809524,88.74677,0.4939843988356017,3.3889784050407825,720,60.47795834215691,0.9951268005295902,3847.2532333333334,74.55533,0.6351616978645325,19.5331412348186,286,59.75633685496294,0.9986216200902984,4542.688128899037,65.3165,0.9360867438493683,7.993852101885075,2,55.59148664591173,0.987826083191515,11852.171933333333
1505.0,1500,141.02945,0.6078907832891803,8.34628428374813,8.34628428374813,67.708725,0.6300052293683496,8.27842434464526,26,61.28305293551608,0.9990418772380996,3196.2542166666667,93.15279,0.6200396077852549,8.199263943826448,8,58.660420609332576,0.9982642603599965,5846.615675,100.25797,0.6177549078909117,8.202761400045173,7,60.50802517443798,0.998861145388353,3820.710132142857,110.12335,0.5145874124177826,3.5019359017495715,605,59.33354728434611,0.9941416785440367,5007.164726190476,104.606995,0.6180388331413269,19.533715989565643,220,59.46753094773797,0.9985571614526886,4855.047829945448,93.953926,0.6216279643540262,8.231843351874842,1,58.034651932733176,0.997975756880304,6752.761547619048
700.0,700,177.24722,0.6054087873067455,8.660922658345676,8.660922658345676,89.47038,0.6209551970972678,8.598172966635678,18,59.16303352841609,0.9985379983049677,5207.667585714285,136.22205,0.6105953304086263,8.522119398779266,14,58.04938389114312,0.9981087554663057,6729.89391547619,144.88737,0.6090342465604723,8.51960276885538,57,60.50059071456001,0.9989110104516971,3827.256207142857,143.67471,0.5381041805456248,3.768585993935902,422,57.68392944703102,0.9922508833562289,7320.717747619047,149.33144,0.6091659665107727,19.53339249511625,396,59.31656036345529,0.9985779041584874,5026.7880176760655,142.4715,0.6334612621932991,8.560493070417113,2,56.99392336285658,0.9972546743089716,8581.323438095238
2495.0,2500,116.274284,0.6183425676680572,8.115825684622651,8.115825684622651,53.364536,0.649088266110843,8.054563714088424,25,63.075919955752994,0.9993523325745186,2115.2154595238094,58.320225,0.6461213474390183,7.978661714185253,5,59.0181542506739,0.9983634803338336,5384.323961904762,66.94465,0.6410939531445737,7.981110718076024,8,60.756225912374916,0.998900113256247,3608.4776214285716,87.54176,0.4953374081086066,3.388819685535081,729,60.53441457477401,0.9952205619190156,3797.5644226190475,73.01113,0.6399849653244019,19.53321513743769,252,59.76261344099933,0.998619925228672,4536.127608268591,63.56736,0.7682260426074514,7.971421198252565,2,57.75802604710859,0.9964116175291833,7196.875715476191
1200.0,1200,151.17839,0.6029496886780947,8.44828062059209,8.44828062059209,73.77481,0.6211154217033993,8.380622137925737,23,60.63610970444281,0.9989050972324781,3709.673067857143,107.16571,0.6115653402044317,8.308151755798459,7,58.485623075747846,0.9982180415650217,6086.733679761905,114.43171,0.6096284748883498,8.307362274477992,29,60.53450669787903,0.9988820285962652,3797.483869047619,119.651695,0.5210815382205485,3.589462435016417,613,58.88425093152114,0.9936417945356092,5552.921248809524,118.8428,0.6098311543464661,19.532840336143003,285,59.43648018175777,0.9985660448436945,4889.884367455171,110.75528,0.719015134558044,8.346939838664595,2,56.4641527013324,0.9938063496712235,9694.63220357143
