bvals,bvals_corrected,base_sigma,base_snr,base_shannon,base_euler,gauss_sigma,gauss_snr,gauss_shannon,gauss_euler,gauss_psnr,gauss_ssim,gauss_mse,lpca_sigma,lpca_snr,lpca_shannon,lpca_euler,lpca_psnr,lpca_ssim,lpca_mse,mppca_sigma,mppca_snr,mppca_shannon,mppca_euler,mppca_psnr,mppca_ssim,mppca_mse,nlm_sigma,nlm_snr,nlm_shannon,nlm_euler,nlm_psnr,nlm_ssim,nlm_mse,mrtrix_sigma,mrtrix_snr,mrtrix_shannon,mrtrix_euler,mrtrix_psnr,mrtrix_ssim,mrtrix_mse,p2s_sigma,p2s_snr,p2s_shannon,p2s_euler,p2s_psnr,p2s_ssim,p2s_mse
5.0,0,688.3491,0.5816327686418761,10.263316118980503,10.263316118980503,373.3215,0.6122180304006991,10.325507055082207,6,41.189958266649825,0.9911423044515576,81635.21401190477,662.3793,0.583385624035409,10.232640367989031,433,47.28917709173202,0.9974589023281081,20042.67356190476,678.5541,0.5819521149134574,10.197974252680131,947,54.89107572233308,0.9994081365788898,3481.4951142857144,628.9018,0.5144836585755782,4.54284089454935,94,41.06128924513136,0.947891828396952,84090.01651428571,681.93823,0.5820215940475464,19.53359593559902,1432,52.88686170540305,0.9990749725788386,5523.154497038261,672.81384,1.0293454063569825,10.284335250902144,2,30.933652017016367,0.6732418429039384,865980.5953583333
2510.0,2500,142.09767,0.6872574389156162,8.581272361948683,8.581272361948683,63.5751,0.7308408254245732,8.542253872056374,5,55.358902534611175,0.9990485239628953,3125.957785714286,61.429264,0.733511904261264,8.47364871670668,14,50.85733029387187,0.9973171647078594,8813.336109523809,75.02664,0.724310279093809,8.479587979250073,10,52.744948659498135,0.998262227605274,5706.613984523809,101.19895,0.5354926047528411,3.664269915855034,727,52.067569054710205,0.991840641159582,6669.855985714285,83.34318,0.7213343381881714,19.53039557397698,327,51.683767994017735,0.997788316722006,7286.124080641686,66.96242,0.7586375362792578,8.463913352243265,2,50.19151545556993,0.9967676151850464,10273.580227380953
1500.0,1500,171.88358,0.6528967081173013,8.868181893061122,8.868181893061122,81.927925,0.6823439118990948,8.837690319171266,3,53.55495963034194,0.9986048807945197,4735.626032142857,105.86345,0.6719485845942358,8.78241409464298,30,50.40825387964369,0.9971310970798429,9773.451773809524,118.10027,0.6671727814431876,8.782225730843997,45,52.58028961528612,0.9982515331424224,5927.12929047619,129.81071,0.5380234052885065,3.7794672139024805,772,50.975116999523934,0.9900031043148059,8577.518478571428,124.081955,0.6669027209281921,19.530887485896596,343,51.41766098822873,0.9977250684711034,7746.531005139546,109.54383,0.7746677854915308,8.813935075840329,2,48.88845971453067,0.9934794850282508,13868.432939285714
1205.0,1200,188.31514,0.6515898797842189,9.00056234353549,9.00056234353549,91.47601,0.6782147024413521,8.969070460516207,4,52.72048864229543,0.9983413068517814,5738.845039285714,128.89061,0.6655101096213722,8.918884710240036,29,50.22780918885402,0.9970560548322664,10188.082272619047,140.1547,0.6618532746542042,8.915373916131557,34,52.540642016881776,0.998263611587985,5981.486964285714,144.15044,0.5492776915867167,3.9506975953025223,701,50.42080166775666,0.989147582404627,9745.254728571428,146.01422,0.6615270376205444,19.53107266312877,367,51.337392791778875,0.9977203454074132,7891.03706124749,132.8474,0.6803810243492371,8.936819363230084,3,49.36608212901345,0.9963353225185779,12424.106038095239
1000.0,1000,197.99878,0.6544090018470934,9.108197574760545,9.108197574760545,96.939865,0.676609478737637,9.071524769273047,4,52.26309652471354,0.9981848594768237,6376.226116666667,140.93752,0.665500940623284,9.028036403516621,15,50.006350966993985,0.9969312357708803,10721.073307142857,153.21088,0.6620263961224346,9.021059157575959,33,52.621773730555,0.9983115626252697,5870.782476190476,151.73602,0.5625553285457302,4.061648711321616,543,50.04289586459553,0.9883869690525487,10631.236410714286,159.23833,0.6618040800094604,19.531138477667476,407,51.36231236580683,0.9977554098972237,7845.888386894905,148.37776,0.7737306917482565,9.066935366424863,2,47.89499081702758,0.990064579144634,17433.086320238097
2500.0,2500,144.02222,0.6731205577703124,8.595724021840766,8.595724021840766,64.92084,0.7150540993056774,8.56314122032152,8,55.23602527396196,0.9990261320118806,3215.6652678571427,65.024414,0.7165207511301429,8.504144441910745,13,50.773256300918945,0.9972814387541884,8985.613457142857,79.43841,0.7064445832859524,8.506073018105791,22,52.798022395929806,0.998289129457867,5637.299680952381,103.10866,0.5242283328222298,3.6495506798997233,768,52.03951204082401,0.9916566460595633,6713.085185714286,87.46225,0.7038620710372925,19.530761341968056,361,51.68104011849559,0.9977955066349251,7290.70205337115,73.51915,1.1745869484520308,8.506407972865649,2,46.19700162689901,0.9708924859762622,25773.488163095237
1505.0,1500,174.34697,0.6560963113405943,8.877867265688709,8.877867265688709,82.87169,0.6854121784566277,8.844033260218925,9,53.44550717191871,0.9985659633663478,4856.491635714286,109.26081,0.6744022345077425,8.789233594719034,16,50.412775048639006,0.9971210992671844,9763.282536904762,121.07652,0.670240127969851,8.78826710298707,20,52.533622501826514,0.9982273521380246,5991.162677380952,130.88174,0.5422665805083052,3.807963149108255,710,50.86257350237752,0.9898570100468405,8802.702247619047,126.84665,0.6698921918869019,19.531044091700196,290,51.3777254571151,0.9976968061440848,7818.092717405255,112.44383,0.7260067642139839,8.818324189716941,2,49.58034954864669,0.9958655062136967,11826.014507142858
705.0,700,221.70189,0.6542556375871262,9.270220342522881,9.270220342522881,110.79764,0.6741245528432488,9.247807080361275,8,51.23183654866848,0.9978008184108793,8085.180267857143,166.34322,0.6619681975582896,9.194454668779883,37,49.68183222206343,0.9968106025656499,11552.876747619048,180.1252,0.659381580381247,9.187723421013892,75,52.6066044323093,0.998357567016872,5891.324151190476,173.24086,0.573352661428413,4.180994300020396,507,49.19417885721505,0.9865998844682083,12925.74180595238,186.27702,0.6591814160346985,19.531970282176385,510,51.24116048163566,0.9977663118054366,8067.840693778964,173.89296,0.6993060829744885,9.229931078330093,2,48.26504085568476,0.9945150479956864,16009.18696904762
2500.0,2500,142.55418,0.6740181778254738,8.583149297028307,8.583149297028307,64.18117,0.7170032125859517,8.550442744431074,7,55.33076020121485,0.9990469918107756,3146.279801190476,62.936466,0.7173579126259393,8.489099193327593,7,50.89434737398815,0.9973554832725327,8738.534896428571,76.60327,0.7085690049894093,8.492007429751842,11,52.757964770282506,0.998272283569759,5689.536465476191,101.98536,0.5233368479371262,3.647964269805467,771,52.14142670474974,0.9918227614801771,6557.38513452381,84.27478,0.7060720920562744,19.53096250917042,295,51.71295191796216,0.997809822927857,7237.326582369871,69.699326,0.9386107203725992,8.482250803907547,2,48.98888063522179,0.990886257081445,13551.435388095239
1200.0,1200,189.23413,0.6514923189525111,9.014386679801817,9.014386679801817,91.587944,0.6764067200806793,8.978888413969285,9,52.6859417918429,0.9983268244885259,5784.677917857143,128.91483,0.6651798856719608,8.931737417544143,7,50.106040433053984,0.9969661490120765,10477.781051190475,141.29459,0.6612848348211058,8.92812671358359,16,52.59257021513907,0.9982808111294921,5910.392746428572,144.59207,0.5506515531504902,3.9405805435780157,731,50.340923656663776,0.988801072652387,9926.15372142857,147.3086,0.6608754992485046,19.53081848482519,326,51.35405339790192,0.9977241865552707,7860.823090453685,134.25568,0.7417886031824166,8.974639805449316,2,48.69401626011569,0.9937974397656243,14503.463832142857
