bvals,bvals_corrected,base_sigma,base_snr,base_shannon,base_euler,gauss_sigma,gauss_snr,gauss_shannon,gauss_euler,gauss_psnr,gauss_ssim,gauss_mse,lpca_sigma,lpca_snr,lpca_shannon,lpca_euler,lpca_psnr,lpca_ssim,lpca_mse,mppca_sigma,mppca_snr,mppca_shannon,mppca_euler,mppca_psnr,mppca_ssim,mppca_mse,nlm_sigma,nlm_snr,nlm_shannon,nlm_euler,nlm_psnr,nlm_ssim,nlm_mse,mrtrix_sigma,mrtrix_snr,mrtrix_shannon,mrtrix_euler,mrtrix_psnr,mrtrix_ssim,mrtrix_mse,p2s_sigma,p2s_snr,p2s_shannon,p2s_euler,p2s_psnr,p2s_ssim,p2s_mse
5.0,0,510.33167,0.49794840028536086,9.049720029678525,9.049720029678525,276.46313,0.5250623817182041,9.031406614617033,22,43.77607191373268,0.9937226944704319,45005.560098809525,494.7126,0.49928519367234886,8.930444918692661,230,50.66198492543624,0.9987073061838814,9218.810116666667,505.44058,0.49797613043477634,8.899993025541413,399,58.957411877748015,0.9997364314402307,1364.9985011904762,480.4516,0.4439911613526145,3.558304794732692,38,44.907337492600476,0.9755352108823993,34684.83341666667,507.06882,0.49824169278144836,19.53435741097936,775,56.90814416923203,0.99957884600035,2188.058581784072,495.8696,0.6061917139932184,9.016608642154948,2,43.14584873578207,0.9640470465915566,52034.152891666665
2510.0,2500,96.03009,0.6168646935811034,7.756029961131519,7.756029961131519,43.30827,0.6494644626526836,7.6719037186164085,27,58.74284071501536,0.9995541073569182,1434.1325428571429,45.939163,0.65026483555593,7.593641033302378,5,54.55815814656439,0.9988366959507081,3758.8720916666666,54.454006,0.6435302412973122,7.591063663724383,17,56.452360996071256,0.9992482341862016,2430.173398809524,71.38601,0.48136214448832376,3.2340539495365332,643,55.93517203766229,0.9962731156529375,2737.5128,59.493145,0.6425979137420654,19.531503408107284,237,55.35523865859834,0.9990336450502644,3128.596077180668,49.839115,0.8455115401260155,7.582293208780693,2,52.80104561855259,0.9960546733985614,5633.376794047619
1495.0,1500,118.79589,0.5750703347682016,7.995338047965533,7.995338047965533,57.40436,0.5962476061856482,7.913986298799124,22,56.72221769897526,0.9993072729039515,2283.765944047619,79.18732,0.5873043050699941,7.8399412056265305,10,54.07214812114972,0.9987343755624573,4203.959758333333,86.58691,0.5840116881047159,7.832905919747508,19,56.32146310774517,0.9992424035599944,2504.5346904761905,95.62023,0.4761992225047265,3.250977927270197,760,54.79439084968977,0.9952137743355406,3559.871136904762,90.12291,0.5845794677734375,19.53215134222931,265,55.13475301560621,0.9990066914631482,3291.5318415934385,80.140564,0.6980623348849706,7.88329910448999,2,52.32032513083127,0.9962804094706809,6292.755373809524
1200.0,1200,129.9808,0.5729740593919338,8.092104133649757,8.092104133649757,63.966507,0.5928878328148988,8.006267093914316,17,55.89063316486499,0.9991702977458691,2765.7316892857143,94.044945,0.5822333374611337,7.934731705179188,4,53.904549077852344,0.9986983055380305,4369.366297619048,101.14431,0.5794913367407908,7.92676742640521,22,56.30776669877178,0.9992482873522349,2512.4457464285715,106.11008,0.48411489781584965,3.3480429979677373,693,54.26541434788048,0.9948041780567172,4020.9801345238097,104.704575,0.579912543296814,19.53195758641085,245,55.08816480816131,0.9990079569405567,3327.0312603898296,96.50593,0.6176259285598109,7.976491225130924,2,53.00648844947371,0.9981523688955147,5373.094976190476
1005.0,1000,137.76434,0.570832701027794,8.163745587596233,8.163745587596233,68.26181,0.587807057023635,8.073685336389582,33,55.37286487210591,0.9990753815755958,3115.9241345238097,104.39121,0.5780389383304639,8.010374817668108,20,53.7130133981746,0.9986486914223982,4566.379717857143,111.11865,0.5756698441284778,7.998321757667651,18,56.36358005862433,0.9992618769333301,2480.3636404761905,112.29639,0.49145240312822547,3.423583726785061,501,53.85950132974406,0.9945474662472751,4414.923973809524,114.95315,0.5759507417678833,19.53208287821144,281,55.058287433062134,0.9990069615875253,3349.99854937202,107.94906,0.6609469887633553,8.06831482740056,2,51.88205383904101,0.9961401014164256,6960.941410714286
2500.0,2500,97.385025,0.6003502978447398,7.775284433693861,7.775284433693861,44.411224,0.630393247672936,7.700645115939804,23,58.601978990748606,0.9995411693218327,1481.4106523809523,49.169617,0.6299404332828011,7.628472484683798,8,54.49336327861916,0.9988256753374366,3815.3732845238096,57.35584,0.6231289156164658,7.62018085566634,28,56.4859925030962,0.9992561816330756,2411.4269595238097,73.827034,0.4700923707952808,3.235597393817282,757,55.966408810526325,0.9962199438410819,2717.8937892857143,62.30006,0.6223901510238647,19.531435574238248,263,55.38706904390054,0.9990432685639269,3105.749742549629,53.58163,1.0414093799606188,7.633964747876778,2,49.860904800699046,0.9857936994507139,11086.204416666667
1505.0,1500,120.31156,0.5802008371546501,7.9962194928838075,7.9962194928838075,57.70316,0.6024897984417078,7.912368967841129,28,56.63695726308286,0.9992913519514454,2329.043692857143,80.864456,0.5930172854683244,7.840375657791287,9,54.06560775658804,0.9987273749312535,4210.295584523809,88.19382,0.5897521910468476,7.833232671384666,13,56.27247854070067,0.99923218741627,2532.943533333333,95.96166,0.48018844957023477,3.2866613840276515,724,54.700082103808924,0.9951868592797609,3638.0205833333334,91.5978,0.5903216004371643,19.532272502273965,251,55.09354253186907,0.9989955283385049,3322.9140581784595,82.87784,0.594362692835522,7.872367399701163,1,53.399871031023764,0.9985006391913062,4907.793252380952
700.0,700,154.41878,0.5690367242148939,8.300903974131646,8.300903974131646,78.16311,0.5842799165098999,8.219793579280799,26,54.325000480841865,0.9988603216957771,3966.1881642857143,120.73497,0.5742582631745687,8.149746042327973,15,53.27279814003024,0.9985415725140986,5053.514873809524,129.92114,0.5720626259993925,8.13659939701883,35,56.45511840622031,0.9992925020726101,2428.6309297619046,127.85124,0.5003542375338057,3.512711695279571,398,53.04921589342086,0.9938102528084845,5320.491735714286,133.72809,0.5724406242370605,19.531942939074508,299,55.0809903157017,0.9990342052042993,3332.532018245592,125.823654,0.6572541198444951,8.203859012895848,2,51.04603372785565,0.9948812343779394,8438.591998809523
2495.0,2500,96.804245,0.5991079229553155,7.768661648641363,7.768661648641363,44.235405,0.6292753600624571,7.6939203607536255,26,58.650584647129975,0.9995460557757005,1464.923336904762,47.761845,0.628003292588056,7.622858052612076,3,54.55038834695851,0.9988391841914546,3765.6029678571426,56.05734,0.6220632053617766,7.615772551927609,13,56.45476201857073,0.9992503828386367,2428.8302345238094,73.67083,0.4681416519755017,3.203636444895207,800,56.02942204452426,0.9962655376844805,2678.743670238095,60.829,0.6213208436965942,19.531568685592443,230,55.37939514265693,0.9990414122255273,3111.2423948016462,51.756035,0.7452179060628107,7.6132964213762575,2,53.3787301142504,0.9976017893990838,4931.742023809524
1205.0,1200,130.34375,0.5712071376684431,8.094357293823338,8.094357293823338,63.74229,0.5897274611266258,8.005963551658585,22,55.888248221160126,0.9991701534309863,2767.2509178571427,95.57448,0.5800077203624477,7.937497352009922,12,53.91985433934156,0.9987006752230413,4353.995023809523,102.25509,0.5773737818260555,7.927738931583472,17,56.376656270849935,0.9992588029073372,2472.9067226190477,105.65461,0.48393073955355437,3.349949784913931,618,54.2071523484346,0.994742451720356,4075.2863273809526,105.84206,0.5776939392089844,19.53211567449124,265,55.10024390957039,0.99900852622931,3317.790592064041,98.631165,0.7656051749582813,7.999635784763338,2,50.22051870178366,0.9898743902045735,10205.199335714286
